ID,Grasp,Video,StartFrame,EndFrame,PIP,Subject,Duration,BigCategories,SmallCategories,Timestamp
5088,tripod,087.mp4,40475,40525,Precision,Machinist 1,2.0,circular,pre-circular,0:26:59
4787,thumb-index finger,086.mp4,19400,19425,Precision,Machinist 1,1.0,pre-prismatic,pre-pinch,0:12:56
5667,thumb-3 finger,090.mp4,44425,44525,Precision,Machinist 1,4.0,pre-prismatic,pre-prismatic,0:29:37
90,medium wrap,041.mp4,10300,10650,Power,Housekeeper 1,14.0,pow-prismatic,pow-cylindric,0:06:52
1414,index finger extension,050.mp4,41450,42065,Power,Housekeeper 1,24.6,pow-prismatic,pow-oblique,0:27:38
10233,thumb-2 finger,014.mp4,459,474,Precision,Machinist 2,0.6,pre-prismatic,pre-prismatic,00:18.4
9782,tripod,083.mp4,2210,2277,Precision,Machinist 2,2.68,circular,pre-circular,01:28.4
3864,precision disk,176.mp4,555,658,Precision,Housekeeper 2,4.12,circular,pre-circular,00:22.2
1720,medium wrap,106.mp4,23600,23620,Power,Housekeeper 1,0.8,pow-prismatic,pow-cylindric,15:44.0
5577,lateral pinch,090.mp4,16225,16425,Intermediate,Machinist 1,8.0,int-lateral,int-lateral,0:10:49
893,index finger extension,045.mp4,39150,40100,Power,Housekeeper 1,38.0,pow-prismatic,pow-oblique,0:26:06
3475,medium wrap,165.mp4,0,1030,Power,Housekeeper 2,41.2,pow-prismatic,pow-cylindric,00:00.0
1601,power sphere,052.mp4,6725,6756,Power,Housekeeper 1,1.24,circular,pow-circular,0:04:29
6901,tripod,053.mp4,3862,3888,Precision,Machinist 2,1.04,circular,pre-circular,02:34.5
8535,index finger extension,070.mp4,10250,10266,Power,Machinist 2,0.64,pow-prismatic,pow-oblique,06:50.0
1920,power sphere,111.mp4,10815,10864,Power,Housekeeper 1,1.96,circular,pow-circular,07:12.6
6767,lateral pinch,097.mp4,237,439,Intermediate,Machinist 1,8.1,int-lateral,int-lateral,00:09.5
6657,thumb-3 finger,096.mp4,18647,18685,Precision,Machinist 1,1.52,pre-prismatic,pre-prismatic,12:25.9
3574,tripod,168.mp4,9550,9561,Precision,Housekeeper 2,0.44,circular,pre-circular,06:22.0
8782,lateral tripod,073.mp4,4650,4691,Intermediate,Machinist 2,1.64,int-lateral,int-lateral,03:06.0
1758,thumb-2 finger,108.mp4,2975,3015,Precision,Housekeeper 1,1.6,pre-prismatic,pre-prismatic,01:59.0
6106,light tool,093.mp4,11990,12221,Power,Machinist 1,9.24,pow-prismatic,pow-oblique,07:59.6
7142,lateral tripod,055.mp4,8212,8345,Intermediate,Machinist 2,5.32,int-lateral,int-lateral,05:28.5
7259,lateral tripod,057.mp4,7870,7949,Intermediate,Machinist 2,3.16,int-lateral,int-lateral,05:14.8
5661,lateral pinch,090.mp4,37125,37150,Intermediate,Machinist 1,1.0,int-lateral,int-lateral,0:24:45
8026,light tool,066.mp4,9102,9412,Power,Machinist 2,12.4,pow-prismatic,pow-oblique,06:04.1
7252,medium wrap,057.mp4,6707,6855,Power,Machinist 2,5.92,pow-prismatic,pow-cylindric,04:28.3
7165,tripod,055.mp4,13630,13681,Precision,Machinist 2,2.04,circular,pre-circular,09:05.2
4931,medium wrap,087.mp4,9775,10725,Power,Machinist 1,38.0,pow-prismatic,pow-cylindric,0:06:31
2492,power sphere,150.mp4,910,945,Power,Housekeeper 2,1.4,circular,pow-circular,00:36.4
5662,thumb-3 finger,090.mp4,37675,38275,Precision,Machinist 1,24.0,pre-prismatic,pre-prismatic,0:25:07
2607,power sphere,151.mp4,8825,8835,Power,Housekeeper 2,0.4,circular,pow-circular,05:53.0
6687,thumb-index finger,096.mp4,24582,24643,Precision,Machinist 1,2.44,pre-prismatic,pre-pinch,16:23.3
8117,lateral tripod,068.mp4,942,977,Intermediate,Machinist 2,1.4,int-lateral,int-lateral,00:37.7
8747,lateral tripod,073.mp4,2590,2614,Intermediate,Machinist 2,0.96,int-lateral,int-lateral,01:43.6
8945,thumb-2 finger,074.mp4,5762,5784,Precision,Machinist 2,0.88,pre-prismatic,pre-prismatic,03:50.5
2055,lateral tripod,113.mp4,3797,3911,Intermediate,Housekeeper 1,4.56,int-lateral,int-lateral,02:31.9
8881,lateral tripod,073.mp4,12027,12132,Intermediate,Machinist 2,4.2,int-lateral,int-lateral,08:01.1
4846,thumb-3 finger,086.mp4,27750,27800,Precision,Machinist 1,2.0,pre-prismatic,pre-prismatic,0:18:30
7198,lateral tripod,056.mp4,1490,1527,Intermediate,Machinist 2,1.48,int-lateral,int-lateral,00:59.6
7365,thumb-2 finger,058.mp4,12667,12707,Precision,Machinist 2,1.6,pre-prismatic,pre-prismatic,08:26.7
759,thumb-2 finger,044.mp4,38000,38075,Precision,Housekeeper 1,3.0,pre-prismatic,pre-prismatic,0:25:20
7289,index finger extension,057.mp4,11300,11372,Power,Machinist 2,2.88,pow-prismatic,pow-oblique,07:32.0
3300,power sphere,161.mp4,0,28,Power,Housekeeper 2,1.12,circular,pow-circular,00:00.0
5466,medium wrap,089.mp4,35375,35450,Power,Machinist 1,3.0,pow-prismatic,pow-cylindric,0:23:35
8223,tripod,068.mp4,12315,12374,Precision,Machinist 2,2.36,circular,pre-circular,08:12.6
5542,lateral pinch,090.mp4,7550,7650,Intermediate,Machinist 1,4.0,int-lateral,int-lateral,0:05:02
8797,lateral tripod,073.mp4,5430,5724,Intermediate,Machinist 2,11.76,int-lateral,int-lateral,03:37.2
3267,thumb-4 finger,159.mp4,13712,13784,Precision,Housekeeper 2,2.88,pre-prismatic,pre-prismatic,09:08.5
7080,tripod,054.mp4,13307,13433,Precision,Machinist 2,5.04,circular,pre-circular,08:52.3
8061,tripod,067.mp4,1247,1504,Precision,Machinist 2,10.28,circular,pre-circular,00:49.9
8652,lateral tripod,072.mp4,4092,4108,Intermediate,Machinist 2,0.64,int-lateral,int-lateral,02:43.7
2420,thumb-index finger,149.mp4,6450,6481,Precision,Housekeeper 2,1.24,pre-prismatic,pre-pinch,04:18.0
9034,lateral pinch,075.mp4,3790,3914,Intermediate,Machinist 2,4.96,int-lateral,int-lateral,02:31.6
8008,thumb-3 finger,066.mp4,7437,7476,Precision,Machinist 2,1.56,pre-prismatic,pre-prismatic,04:57.5
3824,adducted thumb,174.mp4,2742,3035,Power,Housekeeper 2,11.72,pow-prismatic,pow-oblique,01:49.7
2046,lateral pinch,113.mp4,675,705,Intermediate,Housekeeper 1,1.2,int-lateral,int-lateral,00:27.0
6418,precision disk,095.mp4,16747,16761,Precision,Machinist 1,0.56,circular,pre-circular,11:09.9
1213,precision disk,048.mp4,41700,41726,Precision,Housekeeper 1,1.04,circular,pre-circular,0:27:48
9604,lateral pinch,081.mp4,12687,12709,Intermediate,Machinist 2,0.88,int-lateral,int-lateral,08:27.5
2805,medium wrap,153.mp4,7680,8131,Power,Housekeeper 2,18.05,pow-prismatic,pow-cylindric,05:07.2
4526,medium wrap,085.mp4,1425,2600,Power,Machinist 1,47.0,pow-prismatic,pow-cylindric,0:00:57
6460,precision disk,095.mp4,21977,22000,Precision,Machinist 1,0.92,circular,pre-circular,14:39.1
2725,power sphere,152.mp4,7830,7901,Power,Housekeeper 2,2.84,circular,pow-circular,05:13.2
6038,light tool,092.mp4,39650,39706,Power,Machinist 1,2.24,pow-prismatic,pow-oblique,26:26.0
6841,medium wrap,098.mp4,19352,19364,Power,Machinist 1,0.5,pow-prismatic,pow-cylindric,12:54.1
1673,index finger extension,106.mp4,14025,14455,Power,Housekeeper 1,17.2,pow-prismatic,pow-oblique,09:21.0
185,thumb-index finger,041.mp4,39225,39275,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:26:09
7184,tripod,056.mp4,215,323,Precision,Machinist 2,4.32,circular,pre-circular,00:08.6
7921,lateral pinch,065.mp4,8727,8770,Intermediate,Machinist 2,1.72,int-lateral,int-lateral,05:49.1
44,lateral pinch,041.mp4,1850,1950,Intermediate,Housekeeper 1,4.0,int-lateral,int-lateral,0:01:14
6383,thumb-index finger,095.mp4,9805,9815,Precision,Machinist 1,0.4,pre-prismatic,pre-pinch,06:32.2
8717,thumb-3 finger,073.mp4,1005,1036,Precision,Machinist 2,1.24,pre-prismatic,pre-prismatic,00:40.2
4653,tripod,085.mp4,34625,34675,Precision,Machinist 1,2.0,circular,pre-circular,0:23:05
7116,ring,055.mp4,2920,2945,Power,Machinist 2,1.0,pow-prismatic,pow-cylindric,01:56.8
6403,medium wrap,095.mp4,13055,13211,Power,Machinist 1,6.24,pow-prismatic,pow-cylindric,08:42.2
10327,tripod,015.mp4,9497,9759,Precision,Machinist 2,10.5,circular,pre-circular,06:19.9
3621,precision disk,169.mp4,6655,9771,Precision,Housekeeper 2,124.64,circular,pre-circular,04:26.2
4019,lateral pinch,177.mp4,2035,2045,Intermediate,Housekeeper 2,0.4,int-lateral,int-lateral,01:21.4
1959,lateral pinch,111.mp4,18297,18332,Intermediate,Housekeeper 1,1.4,int-lateral,int-lateral,12:11.9
5573,thumb-3 finger,090.mp4,15475,15975,Precision,Machinist 1,20.0,pre-prismatic,pre-prismatic,0:10:19
4924,light tool,087.mp4,2475,2525,Power,Machinist 1,2.0,pow-prismatic,pow-oblique,0:01:39
3420,medium wrap,163.mp4,10052,11160,Power,Housekeeper 2,44.32,pow-prismatic,pow-cylindric,06:42.1
8529,large diameter,070.mp4,9640,9732,Power,Machinist 2,3.68,pow-prismatic,pow-cylindric,06:25.6
9612,ring,081.mp4,13627,13679,Power,Machinist 2,2.08,pow-prismatic,pow-cylindric,09:05.1
10371,lateral pinch,016.mp4,3015,3047,Intermediate,Machinist 2,1.3,int-lateral,int-lateral,02:00.6
9999,medium wrap,005.mp4,1902,2007,Power,Machinist 2,4.2,pow-prismatic,pow-cylindric,01:16.1
3172,thumb-4 finger,159.mp4,897,941,Precision,Housekeeper 2,1.76,pre-prismatic,pre-prismatic,00:35.9
8623,thumb-4 finger,072.mp4,897,962,Precision,Machinist 2,2.6,pre-prismatic,pre-prismatic,00:35.9
8644,tripod,072.mp4,3517,3554,Precision,Machinist 2,1.48,circular,pre-circular,02:20.7
896,index finger extension,045.mp4,42850,43625,Power,Housekeeper 1,31.0,pow-prismatic,pow-oblique,0:28:34
5229,medium wrap,088.mp4,23725,23750,Power,Machinist 1,1.0,pow-prismatic,pow-cylindric,0:15:49
9886,power sphere,002.mp4,10382,10762,Power,Machinist 2,15.2,circular,pow-circular,06:55.3
9222,thumb-2 finger,078.mp4,8090,8137,Precision,Machinist 2,1.88,pre-prismatic,pre-prismatic,05:23.6
576,power sphere,044.mp4,1775,1800,Power,Housekeeper 1,1.0,circular,pow-circular,0:01:11
514,precision disk,043.mp4,30925,31625,Precision,Housekeeper 1,28.0,circular,pre-circular,0:20:37
3097,lateral tripod,158.mp4,1725,1739,Intermediate,Housekeeper 2,0.56,int-lateral,int-lateral,01:09.0
4525,ring,085.mp4,1275,1375,Power,Machinist 1,4.0,pow-prismatic,pow-cylindric,0:00:51
3608,sphere-4 finger,169.mp4,3785,3823,Power,Housekeeper 2,1.55,circular,pow-circular,02:31.4
73,precision disk,041.mp4,6150,6175,Precision,Housekeeper 1,1.0,circular,pre-circular,0:04:06
7847,lateral tripod,064.mp4,7180,7253,Intermediate,Machinist 2,2.92,int-lateral,int-lateral,04:47.2
9439,tripod,080.mp4,2195,2223,Precision,Machinist 2,1.12,circular,pre-circular,01:27.8
6816,lateral pinch,098.mp4,11872,12214,Intermediate,Machinist 1,13.7,int-lateral,int-lateral,07:54.9
5507,lateral pinch,090.mp4,200,250,Intermediate,Machinist 1,2.0,int-lateral,int-lateral,0:00:08
384,thumb-4 finger,043.mp4,6750,6925,Precision,Housekeeper 1,7.0,pre-prismatic,pre-prismatic,0:04:30
3560,medium wrap,167.mp4,11200,11751,Power,Housekeeper 2,22.04,pow-prismatic,pow-cylindric,07:28.0
4139,adduction,179.mp4,6360,6373,Intermediate,Housekeeper 2,0.52,pre-prismatic,pre-pinch,04:14.4
10109,power sphere,012.mp4,0,430,Power,Machinist 2,17.2,circular,pow-circular,00:00.0
6658,thumb-2 finger,096.mp4,18685,18813,Precision,Machinist 1,5.12,pre-prismatic,pre-prismatic,12:27.4
2653,lateral tripod,152.mp4,507,521,Intermediate,Housekeeper 2,0.56,int-lateral,int-lateral,00:20.3
5001,light tool,087.mp4,27400,27425,Power,Machinist 1,1.0,pow-prismatic,pow-oblique,0:18:16
4995,precision disk,087.mp4,26550,26800,Precision,Machinist 1,10.0,circular,pre-circular,0:17:42
9229,thumb-3 finger,078.mp4,10075,10179,Precision,Machinist 2,4.16,pre-prismatic,pre-prismatic,06:43.0
9342,light tool,079.mp4,5930,6263,Power,Machinist 2,13.32,pow-prismatic,pow-oblique,03:57.2
8440,lateral tripod,070.mp4,1422,1445,Intermediate,Machinist 2,0.92,int-lateral,int-lateral,00:56.9
5239,thumb-4 finger,088.mp4,24950,25050,Precision,Machinist 1,4.0,pre-prismatic,pre-prismatic,0:16:38
8331,tripod,069.mp4,7525,7734,Precision,Machinist 2,8.36,circular,pre-circular,05:01.0
513,power sphere,043.mp4,30850,30925,Power,Housekeeper 1,3.0,circular,pow-circular,0:20:34
2691,lateral pinch,152.mp4,2770,2785,Intermediate,Housekeeper 2,0.6,int-lateral,int-lateral,01:50.8
3104,thumb-4 finger,158.mp4,2077,2092,Precision,Housekeeper 2,0.6,pre-prismatic,pre-prismatic,01:23.1
6161,thumb-2 finger,093.mp4,25237,25707,Precision,Machinist 1,18.8,pre-prismatic,pre-prismatic,16:49.5
8824,tripod,073.mp4,7442,7662,Precision,Machinist 2,8.8,circular,pre-circular,04:57.7
6036,light tool,092.mp4,38820,38841,Power,Machinist 1,0.84,pow-prismatic,pow-oblique,25:52.8
2042,medium wrap,112.mp4,9762,9962,Power,Housekeeper 1,8.0,pow-prismatic,pow-cylindric,06:30.5
6027,light tool,092.mp4,37125,37216,Power,Machinist 1,3.65,pow-prismatic,pow-oblique,24:45.0
931,medium wrap,178.mp4,14250,14350,Power,Housekeeper 1,4.0,pow-prismatic,pow-cylindric,0:09:30
2472,power sphere,149.mp4,14044,14088,Power,Housekeeper 2,1.76,circular,pow-circular,09:21.8
351,thumb-4 finger,043.mp4,2100,2125,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:01:24
9490,thumb-2 finger,080.mp4,9477,9617,Precision,Machinist 2,5.6,pre-prismatic,pre-prismatic,06:19.1
5227,medium wrap,088.mp4,23175,23275,Power,Machinist 1,4.0,pow-prismatic,pow-cylindric,0:15:27
5295,light tool,088.mp4,35325,35675,Power,Machinist 1,14.0,pow-prismatic,pow-oblique,0:23:33
5461,adducted thumb,089.mp4,34125,34175,Power,Machinist 1,2.0,pow-prismatic,pow-oblique,0:22:45
4086,precision disk,177.mp4,9610,9629,Precision,Housekeeper 2,0.76,circular,pre-circular,06:24.4
2064,precision disk,113.mp4,6215,7201,Precision,Housekeeper 1,39.44,circular,pre-circular,04:08.6
5451,adducted thumb,089.mp4,29500,29525,Power,Machinist 1,1.0,pow-prismatic,pow-oblique,0:19:40
2253,thumb-3 finger,142.mp4,2780,2812,Precision,Housekeeper 2,1.28,pre-prismatic,pre-prismatic,01:51.2
7307,light tool,057.mp4,14705,14717,Power,Machinist 2,0.48,pow-prismatic,pow-oblique,09:48.2
10265,medium wrap,014.mp4,10052,10104,Power,Machinist 2,2.1,pow-prismatic,pow-cylindric,06:42.1
7030,thumb-4 finger,054.mp4,7105,7119,Precision,Machinist 2,0.56,pre-prismatic,pre-prismatic,04:44.2
7480,tripod,060.mp4,690,958,Precision,Machinist 2,10.72,circular,pre-circular,00:27.6
10187,lateral pinch,013.mp4,3402,3892,Intermediate,Machinist 2,19.6,int-lateral,int-lateral,02:16.1
1867,index finger extension,110.mp4,6852,7260,Power,Housekeeper 1,16.32,pow-prismatic,pow-oblique,04:34.1
3643,power sphere,170.mp4,2305,2336,Power,Housekeeper 2,1.24,circular,pow-circular,01:32.2
1146,medium wrap,048.mp4,27475,27555,Power,Housekeeper 1,3.2,pow-prismatic,pow-cylindric,0:18:19
4509,medium wrap,084.mp4,39400,39475,Power,Machinist 1,3.0,pow-prismatic,pow-cylindric,0:26:16
4192,lateral tripod,116.mp4,2850,2901,Intermediate,Housekeeper 2,2.04,int-lateral,int-lateral,01:54.0
1341,thumb-3 finger,049.mp4,41500,41538,Precision,Housekeeper 1,1.52,pre-prismatic,pre-prismatic,0:27:40
8489,light tool,070.mp4,5807,5861,Power,Machinist 2,2.16,pow-prismatic,pow-oblique,03:52.3
6833,tip pinch,098.mp4,16607,16634,Precision,Machinist 1,1.1,pre-prismatic,pre-pinch,11:04.3
4241,lateral tripod,117.mp4,610,711,Intermediate,Housekeeper 2,4.04,int-lateral,int-lateral,00:24.4
10487,thumb-index finger,018.mp4,4007,4084,Precision,Machinist 2,3.1,pre-prismatic,pre-pinch,02:40.3
7248,light tool,057.mp4,6385,6478,Power,Machinist 2,3.72,pow-prismatic,pow-oblique,04:15.4
5335,tripod,088.mp4,42125,42175,Precision,Machinist 1,2.0,circular,pre-circular,0:28:05
4899,light tool,086.mp4,40850,40950,Power,Machinist 1,4.0,pow-prismatic,pow-oblique,0:27:14
7400,ring,059.mp4,3304,3341,Power,Machinist 2,1.48,pow-prismatic,pow-cylindric,02:12.2
6864,thumb-3 finger,099.mp4,2492,2587,Precision,Machinist 1,3.8,pre-prismatic,pre-prismatic,01:39.7
4414,tripod,084.mp4,6350,7050,Precision,Machinist 1,28.0,circular,pre-circular,0:04:14
6017,thumb-2 finger,092.mp4,35310,35327,Precision,Machinist 1,0.7,pre-prismatic,pre-prismatic,23:32.4
7610,tripod,061.mp4,3342,3541,Precision,Machinist 2,7.96,circular,pre-circular,02:13.7
9333,lateral tripod,079.mp4,4927,4948,Intermediate,Machinist 2,0.84,int-lateral,int-lateral,03:17.1
82,power sphere,041.mp4,8450,8500,Power,Housekeeper 1,2.0,circular,pow-circular,0:05:38
2004,medium wrap,112.mp4,509,859,Power,Housekeeper 1,14.0,pow-prismatic,pow-cylindric,00:20.4
6766,thumb-2 finger,096.mp4,41165,41180,Precision,Machinist 1,0.6,pre-prismatic,pre-prismatic,27:26.6
5368,large diameter,089.mp4,2175,2300,Power,Machinist 1,5.0,pow-prismatic,pow-cylindric,0:01:27
7438,precision disk,059.mp4,9805,9838,Precision,Machinist 2,1.32,circular,pre-circular,06:32.2
3222,light tool,159.mp4,10220,10340,Power,Housekeeper 2,4.8,pow-prismatic,pow-oblique,06:48.8
8789,lateral pinch,073.mp4,5000,5024,Intermediate,Machinist 2,0.97,int-lateral,int-lateral,03:20.0
10287,lateral pinch,015.mp4,1730,1802,Intermediate,Machinist 2,2.9,int-lateral,int-lateral,01:09.2
5894,thumb-3 finger,092.mp4,9915,9934,Precision,Machinist 1,0.76,pre-prismatic,pre-prismatic,06:36.6
5087,tripod,087.mp4,40400,40475,Precision,Machinist 1,3.0,circular,pre-circular,0:26:56
4562,thumb-2 finger,085.mp4,13650,13700,Precision,Machinist 1,2.0,pre-prismatic,pre-prismatic,0:09:06
10040,lateral pinch,008.mp4,810,852,Intermediate,Machinist 2,1.7,int-lateral,int-lateral,00:32.4
9330,lateral tripod,079.mp4,4867,4894,Intermediate,Machinist 2,1.08,int-lateral,int-lateral,03:14.7
3763,sphere-4 finger,172.mp4,12595,12708,Power,Housekeeper 2,4.52,circular,pow-circular,08:23.8
7640,lateral tripod,061.mp4,13842,14032,Intermediate,Machinist 2,7.6,int-lateral,int-lateral,09:13.7
2316,precision disk,144.mp4,5620,7525,Precision,Housekeeper 2,76.2,circular,pre-circular,03:44.8
1609,sphere-3 finger,052.mp4,8325,8334,Power,Housekeeper 1,0.36,circular,pow-circular,0:05:33
3581,lateral tripod,168.mp4,10202,10292,Intermediate,Housekeeper 2,3.6,int-lateral,int-lateral,06:48.1
10027,thumb-4 finger,007.mp4,4470,5750,Precision,Machinist 2,51.2,pre-prismatic,pre-prismatic,02:58.8
6483,light tool,095.mp4,26122,26182,Power,Machinist 1,2.4,pow-prismatic,pow-oblique,17:24.9
129,precision disk,041.mp4,19975,20100,Precision,Housekeeper 1,5.0,circular,pre-circular,0:13:19
10384,index finger extension,016.mp4,6665,6975,Power,Machinist 2,12.4,pow-prismatic,pow-oblique,04:26.6
6243,medium wrap,094.mp4,12007,12122,Power,Machinist 1,4.6,pow-prismatic,pow-cylindric,08:00.3
5238,lateral pinch,088.mp4,24925,24950,Intermediate,Machinist 1,1.0,int-lateral,int-lateral,0:16:37
9969,medium wrap,004.mp4,6445,7092,Power,Machinist 2,25.9,pow-prismatic,pow-cylindric,04:17.8
9126,tripod,076.mp4,10805,11046,Precision,Machinist 2,9.64,circular,pre-circular,07:12.2
6417,tripod,095.mp4,16645,16720,Precision,Machinist 1,3.01,circular,pre-circular,11:05.8
1303,index finger extension,049.mp4,29125,29255,Power,Housekeeper 1,5.2,pow-prismatic,pow-oblique,0:19:25
4675,light tool,085.mp4,39675,39750,Power,Machinist 1,3.0,pow-prismatic,pow-oblique,0:26:27
3026,precision disk,157.mp4,3520,3703,Precision,Housekeeper 2,7.32,circular,pre-circular,02:20.8
7961,lateral tripod,065.mp4,13742,13766,Intermediate,Machinist 2,0.96,int-lateral,int-lateral,09:09.7
2414,large diameter,149.mp4,5950,6127,Power,Housekeeper 2,7.08,pow-prismatic,pow-cylindric,03:58.0
503,large diameter,043.mp4,28200,28300,Power,Housekeeper 1,4.0,pow-prismatic,pow-cylindric,0:18:48
9762,medium wrap,082.mp4,12405,12437,Power,Machinist 2,1.28,pow-prismatic,pow-cylindric,08:16.2
485,lateral pinch,043.mp4,25600,25625,Intermediate,Housekeeper 1,1.0,int-lateral,int-lateral,0:17:04
2366,medium wrap,145.mp4,6855,6897,Power,Housekeeper 2,1.7,pow-prismatic,pow-cylindric,04:34.2
3325,sphere-3 finger,161.mp4,8670,8692,Power,Housekeeper 2,0.88,circular,pow-circular,05:46.8
8157,lateral tripod,068.mp4,4502,4518,Intermediate,Machinist 2,0.66,int-lateral,int-lateral,03:00.1
413,precision disk,043.mp4,10600,10700,Precision,Housekeeper 1,4.0,circular,pre-circular,0:07:04
8662,thumb-2 finger,072.mp4,5257,5367,Precision,Machinist 2,4.4,pre-prismatic,pre-prismatic,03:30.3
4729,tripod,086.mp4,6525,6550,Precision,Machinist 1,1.0,circular,pre-circular,0:04:21
190,thumb-index finger,041.mp4,40150,40200,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:26:46
1751,adduction,108.mp4,1895,1941,Intermediate,Housekeeper 1,1.84,pre-prismatic,pre-pinch,01:15.8
144,medium wrap,041.mp4,25950,26525,Power,Housekeeper 1,23.0,pow-prismatic,pow-cylindric,0:17:18
7884,lateral pinch,064.mp4,14162,14247,Intermediate,Machinist 2,3.4,int-lateral,int-lateral,09:26.5
5912,adduction,092.mp4,13669,13719,Intermediate,Machinist 1,2.0,pre-prismatic,pre-pinch,09:06.8
1471,precision disk,051.mp4,17875,18201,Precision,Housekeeper 1,13.04,circular,pre-circular,0:11:55
1840,adducted thumb,109.mp4,9380,9408,Power,Housekeeper 1,1.12,pow-prismatic,pow-oblique,06:15.2
7387,thumb-2 finger,059.mp4,2014,2097,Precision,Machinist 2,3.32,pre-prismatic,pre-prismatic,01:20.6
0,quadpod,040.mp4,1175,1225,Precision,Housekeeper 1,2.0,circular,pre-circular,0:00:47
7688,tripod,062.mp4,7575,7612,Precision,Machinist 2,1.48,circular,pre-circular,05:03.0
97,power sphere,041.mp4,12325,12350,Power,Housekeeper 1,1.0,circular,pow-circular,0:08:13
