ID,Grasp,Video,StartFrame,EndFrame,PIP,Subject,Duration,BigCategories,SmallCategories,Timestamp
264,index finger extension,042.mp4,15500,15600,Power,Housekeeper 1,4.0,pow-prismatic,pow-oblique,0:10:20
265,medium wrap,042.mp4,15600,15825,Power,Housekeeper 1,9.0,pow-prismatic,pow-cylindric,0:10:24
266,medium wrap,042.mp4,15875,15975,Power,Housekeeper 1,4.0,pow-prismatic,pow-cylindric,0:10:35
267,medium wrap,042.mp4,15975,16425,Power,Housekeeper 1,18.0,pow-prismatic,pow-cylindric,0:10:39
268,medium wrap,042.mp4,16425,16725,Power,Housekeeper 1,12.0,pow-prismatic,pow-cylindric,0:10:57
269,medium wrap,042.mp4,16725,17325,Power,Housekeeper 1,24.0,pow-prismatic,pow-cylindric,0:11:09
271,medium wrap,042.mp4,17350,17375,Power,Housekeeper 1,1.0,pow-prismatic,pow-cylindric,0:11:34
272,index finger extension,042.mp4,17375,17525,Power,Housekeeper 1,6.0,pow-prismatic,pow-oblique,0:11:35
273,medium wrap,042.mp4,17525,17600,Power,Housekeeper 1,3.0,pow-prismatic,pow-cylindric,0:11:41
275,medium wrap,042.mp4,17625,17725,Power,Housekeeper 1,4.0,pow-prismatic,pow-cylindric,0:11:45
276,index finger extension,042.mp4,17725,17850,Power,Housekeeper 1,5.0,pow-prismatic,pow-oblique,0:11:49
277,medium wrap,042.mp4,17850,18600,Power,Housekeeper 1,30.0,pow-prismatic,pow-cylindric,0:11:54
280,large diameter,042.mp4,18725,18775,Power,Housekeeper 1,2.0,pow-prismatic,pow-cylindric,0:12:29
281,medium wrap,042.mp4,18775,18875,Power,Housekeeper 1,4.0,pow-prismatic,pow-cylindric,0:12:31
282,medium wrap,042.mp4,18875,19000,Power,Housekeeper 1,5.0,pow-prismatic,pow-cylindric,0:12:35
283,index finger extension,042.mp4,19000,19300,Power,Housekeeper 1,12.0,pow-prismatic,pow-oblique,0:12:40
284,medium wrap,042.mp4,19300,20150,Power,Housekeeper 1,34.0,pow-prismatic,pow-cylindric,0:12:52
285,lateral pinch,042.mp4,20200,20350,Intermediate,Housekeeper 1,6.0,int-lateral,int-lateral,0:13:28
286,thumb-index finger,042.mp4,20350,20375,Precision,Housekeeper 1,1.0,pre-prismatic,pre-pinch,0:13:34
287,lateral pinch,042.mp4,20450,20500,Intermediate,Housekeeper 1,2.0,int-lateral,int-lateral,0:13:38
288,lateral pinch,042.mp4,20500,20575,Intermediate,Housekeeper 1,3.0,int-lateral,int-lateral,0:13:40
289,thumb-index finger,042.mp4,20575,20650,Precision,Housekeeper 1,3.0,pre-prismatic,pre-pinch,0:13:43
290,lateral pinch,042.mp4,20650,20875,Intermediate,Housekeeper 1,9.0,int-lateral,int-lateral,0:13:46
291,medium wrap,042.mp4,20875,20975,Power,Housekeeper 1,4.0,pow-prismatic,pow-cylindric,0:13:55
292,lateral pinch,042.mp4,20975,21075,Intermediate,Housekeeper 1,4.0,int-lateral,int-lateral,0:13:59
293,light tool,042.mp4,21150,21250,Power,Housekeeper 1,4.0,pow-prismatic,pow-oblique,0:14:06
294,lateral pinch,042.mp4,21250,21300,Intermediate,Housekeeper 1,2.0,int-lateral,int-lateral,0:14:10
295,light tool,042.mp4,21300,21375,Power,Housekeeper 1,3.0,pow-prismatic,pow-oblique,0:14:12
296,lateral pinch,042.mp4,21375,22850,Intermediate,Housekeeper 1,59.0,int-lateral,int-lateral,0:14:15
297,lateral pinch,042.mp4,22875,23150,Intermediate,Housekeeper 1,11.0,int-lateral,int-lateral,0:15:15
298,thumb-index finger,042.mp4,23150,23250,Precision,Housekeeper 1,4.0,pre-prismatic,pre-pinch,0:15:26
299,thumb-2 finger,042.mp4,23275,23300,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:15:31
300,lateral pinch,042.mp4,23325,24350,Intermediate,Housekeeper 1,41.0,int-lateral,int-lateral,0:15:33
301,lateral pinch,042.mp4,24525,24625,Intermediate,Housekeeper 1,4.0,int-lateral,int-lateral,0:16:21
302,lateral pinch,042.mp4,24650,26025,Intermediate,Housekeeper 1,55.0,int-lateral,int-lateral,0:16:26
303,thumb-index finger,042.mp4,27800,27875,Precision,Housekeeper 1,3.0,pre-prismatic,pre-pinch,0:18:32
304,power sphere,042.mp4,27875,28025,Power,Housekeeper 1,6.0,circular,pow-circular,0:18:35
305,precision disk,042.mp4,28025,28150,Precision,Housekeeper 1,5.0,circular,pre-circular,0:18:41
306,medium wrap,042.mp4,28150,28200,Power,Housekeeper 1,2.0,pow-prismatic,pow-cylindric,0:18:46
307,medium wrap,042.mp4,28225,28400,Power,Housekeeper 1,7.0,pow-prismatic,pow-cylindric,0:18:49
308,medium wrap,042.mp4,28800,28925,Power,Housekeeper 1,5.0,pow-prismatic,pow-cylindric,0:19:12
309,index finger extension,042.mp4,28925,28975,Power,Housekeeper 1,2.0,pow-prismatic,pow-oblique,0:19:17
310,medium wrap,042.mp4,28975,29100,Power,Housekeeper 1,5.0,pow-prismatic,pow-cylindric,0:19:19
311,medium wrap,042.mp4,29100,29150,Power,Housekeeper 1,2.0,pow-prismatic,pow-cylindric,0:19:24
312,index finger extension,042.mp4,29150,29300,Power,Housekeeper 1,6.0,pow-prismatic,pow-oblique,0:19:26
313,medium wrap,042.mp4,29300,29625,Power,Housekeeper 1,13.0,pow-prismatic,pow-cylindric,0:19:32
314,medium wrap,042.mp4,29625,30100,Power,Housekeeper 1,19.0,pow-prismatic,pow-cylindric,0:19:45
315,index finger extension,042.mp4,30475,30900,Power,Housekeeper 1,17.0,pow-prismatic,pow-oblique,0:20:19
316,medium wrap,042.mp4,30900,31000,Power,Housekeeper 1,4.0,pow-prismatic,pow-cylindric,0:20:36
317,index finger extension,042.mp4,31000,31100,Power,Housekeeper 1,4.0,pow-prismatic,pow-oblique,0:20:40
318,medium wrap,042.mp4,31100,31300,Power,Housekeeper 1,8.0,pow-prismatic,pow-cylindric,0:20:44
319,index finger extension,042.mp4,31300,31575,Power,Housekeeper 1,11.0,pow-prismatic,pow-oblique,0:20:52
320,light tool,043.mp4,175,200,Power,Housekeeper 1,1.0,pow-prismatic,pow-oblique,0:00:07
321,power sphere,043.mp4,225,350,Power,Housekeeper 1,5.0,circular,pow-circular,0:00:09
322,lateral pinch,043.mp4,350,425,Intermediate,Housekeeper 1,3.0,int-lateral,int-lateral,0:00:14
323,thumb-2 finger,043.mp4,425,450,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:00:17
325,lateral tripod,043.mp4,500,550,Intermediate,Housekeeper 1,2.0,int-lateral,int-lateral,0:00:20
329,power sphere,043.mp4,700,725,Power,Housekeeper 1,1.0,circular,pow-circular,0:00:28
330,thumb-3 finger,043.mp4,725,775,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:00:29
331,thumb-index finger,043.mp4,775,825,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:00:31
332,precision disk,043.mp4,825,850,Precision,Housekeeper 1,1.0,circular,pre-circular,0:00:33
333,lateral pinch,043.mp4,850,875,Intermediate,Housekeeper 1,1.0,int-lateral,int-lateral,0:00:34
335,thumb-4 finger,043.mp4,925,950,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:00:37
336,thumb-index finger,043.mp4,950,975,Precision,Housekeeper 1,1.0,pre-prismatic,pre-pinch,0:00:38
337,thumb-4 finger,043.mp4,1000,1025,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:00:40
338,thumb-index finger,043.mp4,1025,1075,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:00:41
339,precision disk,043.mp4,1075,1100,Precision,Housekeeper 1,1.0,circular,pre-circular,0:00:43
340,power sphere,043.mp4,1100,1175,Power,Housekeeper 1,3.0,circular,pow-circular,0:00:44
341,lateral pinch,043.mp4,1175,1225,Intermediate,Housekeeper 1,2.0,int-lateral,int-lateral,0:00:47
342,lateral pinch,043.mp4,1250,1275,Intermediate,Housekeeper 1,1.0,int-lateral,int-lateral,0:00:50
343,thumb-index finger,043.mp4,1275,1300,Precision,Housekeeper 1,1.0,pre-prismatic,pre-pinch,0:00:51
344,adduction,043.mp4,1300,1350,Intermediate,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:00:52
345,thumb-2 finger,043.mp4,1350,1375,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:00:54
346,thumb-3 finger,043.mp4,1375,1450,Precision,Housekeeper 1,3.0,pre-prismatic,pre-prismatic,0:00:55
347,thumb-index finger,043.mp4,1475,1525,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:00:59
348,thumb-4 finger,043.mp4,1525,1575,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:01:01
349,tripod,043.mp4,1850,1875,Precision,Housekeeper 1,1.0,circular,pre-circular,0:01:14
350,thumb-index finger,043.mp4,1875,2100,Precision,Housekeeper 1,9.0,pre-prismatic,pre-pinch,0:01:15
351,thumb-4 finger,043.mp4,2100,2125,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:01:24
352,tripod,043.mp4,2225,2250,Precision,Housekeeper 1,1.0,circular,pre-circular,0:01:29
353,medium wrap,043.mp4,2250,2275,Power,Housekeeper 1,1.0,pow-prismatic,pow-cylindric,0:01:30
354,thumb-index finger,043.mp4,2350,2450,Precision,Housekeeper 1,4.0,pre-prismatic,pre-pinch,0:01:34
355,thumb-4 finger,043.mp4,2775,2800,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:01:51
356,tripod,043.mp4,2800,2825,Precision,Housekeeper 1,1.0,circular,pre-circular,0:01:52
357,sphere-3 finger,043.mp4,2850,2875,Power,Housekeeper 1,1.0,circular,pow-circular,0:01:54
358,thumb-index finger,043.mp4,2900,3000,Precision,Housekeeper 1,4.0,pre-prismatic,pre-pinch,0:01:56
359,precision disk,043.mp4,3200,4025,Precision,Housekeeper 1,33.0,circular,pre-circular,0:02:08
360,adduction,043.mp4,4025,4075,Intermediate,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:02:41
361,precision disk,043.mp4,4100,4200,Precision,Housekeeper 1,4.0,circular,pre-circular,0:02:44
362,power sphere,043.mp4,4200,4225,Power,Housekeeper 1,1.0,circular,pow-circular,0:02:48
364,thumb-3 finger,043.mp4,4250,4275,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:02:50
365,thumb-index finger,043.mp4,4275,4300,Precision,Housekeeper 1,1.0,pre-prismatic,pre-pinch,0:02:51
366,thumb-4 finger,043.mp4,4300,4350,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:02:52
367,lateral pinch,043.mp4,4350,4375,Intermediate,Housekeeper 1,1.0,int-lateral,int-lateral,0:02:54
369,precision disk,043.mp4,4500,4575,Precision,Housekeeper 1,3.0,circular,pre-circular,0:03:00
370,thumb-4 finger,043.mp4,4625,4725,Precision,Housekeeper 1,4.0,pre-prismatic,pre-prismatic,0:03:05
371,thumb-index finger,043.mp4,4775,4825,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:03:11
372,medium wrap,043.mp4,4975,5025,Power,Housekeeper 1,2.0,pow-prismatic,pow-cylindric,0:03:19
373,lateral pinch,043.mp4,5100,5150,Intermediate,Housekeeper 1,2.0,int-lateral,int-lateral,0:03:24
374,thumb-index finger,043.mp4,5150,5175,Precision,Housekeeper 1,1.0,pre-prismatic,pre-pinch,0:03:26
375,medium wrap,043.mp4,5175,5250,Power,Housekeeper 1,3.0,pow-prismatic,pow-cylindric,0:03:27
376,power sphere,043.mp4,20250,20275,Power,Housekeeper 1,1.0,circular,pow-circular,0:13:30
377,precision disk,043.mp4,5275,5675,Precision,Housekeeper 1,16.0,circular,pre-circular,0:03:31
378,medium wrap,043.mp4,5825,6150,Power,Housekeeper 1,13.0,pow-prismatic,pow-cylindric,0:03:53
379,adduction,043.mp4,6200,6250,Intermediate,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:04:08
380,thumb-index finger,043.mp4,6325,6375,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:04:13
381,medium wrap,043.mp4,6525,6625,Power,Housekeeper 1,4.0,pow-prismatic,pow-cylindric,0:04:21
382,medium wrap,043.mp4,6625,6675,Power,Housekeeper 1,2.0,pow-prismatic,pow-cylindric,0:04:25
383,thumb-index finger,043.mp4,6700,6750,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:04:28
384,thumb-4 finger,043.mp4,6750,6925,Precision,Housekeeper 1,7.0,pre-prismatic,pre-prismatic,0:04:30
385,power sphere,043.mp4,6950,7000,Power,Housekeeper 1,2.0,circular,pow-circular,0:04:38
386,medium wrap,043.mp4,7075,7325,Power,Housekeeper 1,10.0,pow-prismatic,pow-cylindric,0:04:43
388,lateral pinch,043.mp4,7650,7725,Intermediate,Housekeeper 1,3.0,int-lateral,int-lateral,0:05:06
389,thumb-3 finger,043.mp4,7725,7800,Precision,Housekeeper 1,3.0,pre-prismatic,pre-prismatic,0:05:09
391,medium wrap,043.mp4,7950,8075,Power,Housekeeper 1,5.0,pow-prismatic,pow-cylindric,0:05:18
392,thumb-4 finger,043.mp4,8075,8100,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:05:23
394,thumb-4 finger,043.mp4,8225,8325,Precision,Housekeeper 1,4.0,pre-prismatic,pre-prismatic,0:05:29
395,thumb-index finger,043.mp4,8375,8450,Precision,Housekeeper 1,3.0,pre-prismatic,pre-pinch,0:05:35
396,tripod,043.mp4,8450,8475,Precision,Housekeeper 1,1.0,circular,pre-circular,0:05:38
398,medium wrap,043.mp4,8575,8600,Power,Housekeeper 1,1.0,pow-prismatic,pow-cylindric,0:05:43
399,power sphere,043.mp4,8600,8675,Power,Housekeeper 1,3.0,circular,pow-circular,0:05:44
400,index finger extension,043.mp4,8700,8750,Power,Housekeeper 1,2.0,pow-prismatic,pow-oblique,0:05:48
401,medium wrap,043.mp4,8750,8825,Power,Housekeeper 1,3.0,pow-prismatic,pow-cylindric,0:05:50
402,medium wrap,043.mp4,8825,8925,Power,Housekeeper 1,4.0,pow-prismatic,pow-cylindric,0:05:53
403,power sphere,043.mp4,8925,8950,Power,Housekeeper 1,1.0,circular,pow-circular,0:05:57
404,power sphere,043.mp4,8950,9375,Power,Housekeeper 1,17.0,circular,pow-circular,0:05:58
405,adducted thumb,043.mp4,9375,9400,Power,Housekeeper 1,1.0,pow-prismatic,pow-oblique,0:06:15
406,large diameter,043.mp4,9425,9475,Power,Housekeeper 1,2.0,pow-prismatic,pow-cylindric,0:06:17
407,medium wrap,043.mp4,9500,9525,Power,Housekeeper 1,1.0,pow-prismatic,pow-cylindric,0:06:20
408,precision disk,043.mp4,9575,9900,Precision,Housekeeper 1,13.0,circular,pre-circular,0:06:23
409,lateral pinch,043.mp4,9900,9950,Intermediate,Housekeeper 1,2.0,int-lateral,int-lateral,0:06:36
410,power sphere,043.mp4,9950,10025,Power,Housekeeper 1,3.0,circular,pow-circular,0:06:38
411,precision disk,043.mp4,10025,10400,Precision,Housekeeper 1,15.0,circular,pre-circular,0:06:41
412,power sphere,043.mp4,10400,10600,Power,Housekeeper 1,8.0,circular,pow-circular,0:06:56
413,precision disk,043.mp4,10600,10700,Precision,Housekeeper 1,4.0,circular,pre-circular,0:07:04
414,medium wrap,043.mp4,10700,10825,Power,Housekeeper 1,5.0,pow-prismatic,pow-cylindric,0:07:08
415,thumb-index finger,043.mp4,10825,10875,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:07:13
416,precision disk,043.mp4,10875,11875,Precision,Housekeeper 1,40.0,circular,pre-circular,0:07:15
417,power sphere,043.mp4,12425,12475,Power,Housekeeper 1,2.0,circular,pow-circular,0:08:17
418,sphere-3 finger,043.mp4,12625,12650,Power,Housekeeper 1,1.0,circular,pow-circular,0:08:25
419,power sphere,043.mp4,12925,13000,Power,Housekeeper 1,3.0,circular,pow-circular,0:08:37
420,precision disk,043.mp4,13000,13450,Precision,Housekeeper 1,18.0,circular,pre-circular,0:08:40
421,index finger extension,043.mp4,13450,13775,Power,Housekeeper 1,13.0,pow-prismatic,pow-oblique,0:08:58
422,power sphere,043.mp4,13800,13975,Power,Housekeeper 1,7.0,circular,pow-circular,0:09:12
423,medium wrap,043.mp4,14950,15050,Power,Housekeeper 1,4.0,pow-prismatic,pow-cylindric,0:09:58
424,thumb-4 finger,043.mp4,15050,15100,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:10:02
425,thumb-3 finger,043.mp4,15150,15200,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:10:06
426,medium wrap,043.mp4,15200,15375,Power,Housekeeper 1,7.0,pow-prismatic,pow-cylindric,0:10:08
427,medium wrap,043.mp4,15425,16375,Power,Housekeeper 1,38.0,pow-prismatic,pow-cylindric,0:10:17
428,index finger extension,043.mp4,16375,16475,Power,Housekeeper 1,4.0,pow-prismatic,pow-oblique,0:10:55
429,thumb-3 finger,043.mp4,16475,16525,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:10:59
430,thumb-4 finger,043.mp4,16525,16550,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:11:01
431,medium wrap,043.mp4,16550,16775,Power,Housekeeper 1,9.0,pow-prismatic,pow-cylindric,0:11:02
432,lateral tripod,043.mp4,17175,17275,Intermediate,Housekeeper 1,4.0,int-lateral,int-lateral,0:11:27
433,thumb-index finger,043.mp4,17275,17325,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:11:31
435,lateral pinch,043.mp4,17900,17950,Intermediate,Housekeeper 1,2.0,int-lateral,int-lateral,0:11:56
436,lateral pinch,043.mp4,18400,18425,Intermediate,Housekeeper 1,1.0,int-lateral,int-lateral,0:12:16
437,light tool,043.mp4,18425,18450,Power,Housekeeper 1,1.0,pow-prismatic,pow-oblique,0:12:17
438,thumb-2 finger,043.mp4,18650,18800,Precision,Housekeeper 1,6.0,pre-prismatic,pre-prismatic,0:12:26
439,adduction,043.mp4,18825,18850,Intermediate,Housekeeper 1,1.0,pre-prismatic,pre-pinch,0:12:33
440,sphere-3 finger,043.mp4,18850,18900,Power,Housekeeper 1,2.0,circular,pow-circular,0:12:34
441,thumb-index finger,043.mp4,19225,19275,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:12:49
442,large diameter,043.mp4,19275,19325,Power,Housekeeper 1,2.0,pow-prismatic,pow-cylindric,0:12:51
443,sphere-3 finger,043.mp4,19325,19425,Power,Housekeeper 1,4.0,circular,pow-circular,0:12:53
444,sphere-3 finger,043.mp4,19425,19450,Power,Housekeeper 1,1.0,circular,pow-circular,0:12:57
445,sphere-3 finger,043.mp4,19450,19475,Power,Housekeeper 1,1.0,circular,pow-circular,0:12:58
446,medium wrap,043.mp4,19475,19525,Power,Housekeeper 1,2.0,pow-prismatic,pow-cylindric,0:12:59
447,sphere-3 finger,043.mp4,19550,19575,Power,Housekeeper 1,1.0,circular,pow-circular,0:13:02
448,lateral tripod,043.mp4,19575,19775,Intermediate,Housekeeper 1,8.0,int-lateral,int-lateral,0:13:03
449,tripod,043.mp4,19825,19875,Precision,Housekeeper 1,2.0,circular,pre-circular,0:13:13
450,thumb-index finger,043.mp4,20000,20025,Precision,Housekeeper 1,1.0,pre-prismatic,pre-pinch,0:13:20
451,thumb-index finger,043.mp4,20050,20100,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:13:22
452,medium wrap,043.mp4,20125,20175,Power,Housekeeper 1,2.0,pow-prismatic,pow-cylindric,0:13:25
453,thumb-4 finger,043.mp4,20175,20200,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:13:27
454,tripod,043.mp4,20200,20425,Precision,Housekeeper 1,9.0,circular,pre-circular,0:13:28
455,thumb-4 finger,043.mp4,20425,20500,Precision,Housekeeper 1,3.0,pre-prismatic,pre-prismatic,0:13:37
456,lateral pinch,043.mp4,20550,20575,Intermediate,Housekeeper 1,1.0,int-lateral,int-lateral,0:13:42
457,thumb-2 finger,043.mp4,20575,20625,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:13:43
458,thumb-2 finger,043.mp4,20675,20700,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:13:47
459,thumb-3 finger,043.mp4,20750,20775,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:13:50
460,thumb-index finger,043.mp4,20775,20825,Precision,Housekeeper 1,2.0,pre-prismatic,pre-pinch,0:13:51
461,sphere-3 finger,043.mp4,20825,20900,Power,Housekeeper 1,3.0,circular,pow-circular,0:13:53
462,thumb-2 finger,043.mp4,21125,21250,Precision,Housekeeper 1,5.0,pre-prismatic,pre-prismatic,0:14:05
463,tripod,043.mp4,21325,21350,Precision,Housekeeper 1,1.0,circular,pre-circular,0:14:13
464,thumb-2 finger,043.mp4,21400,21425,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:14:16
465,power sphere,043.mp4,21750,21775,Power,Housekeeper 1,1.0,circular,pow-circular,0:14:30
466,medium wrap,043.mp4,21800,22000,Power,Housekeeper 1,8.0,pow-prismatic,pow-cylindric,0:14:32
467,thumb-3 finger,043.mp4,22000,22050,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:14:40
468,large diameter,043.mp4,22250,22275,Power,Housekeeper 1,1.0,pow-prismatic,pow-cylindric,0:14:50
469,power sphere,043.mp4,22275,22300,Power,Housekeeper 1,1.0,circular,pow-circular,0:14:51
470,lateral pinch,043.mp4,22300,22350,Intermediate,Housekeeper 1,2.0,int-lateral,int-lateral,0:14:52
471,medium wrap,043.mp4,22400,23125,Power,Housekeeper 1,29.0,pow-prismatic,pow-cylindric,0:14:56
472,medium wrap,043.mp4,23150,23300,Power,Housekeeper 1,6.0,pow-prismatic,pow-cylindric,0:15:26
473,thumb-4 finger,043.mp4,23300,23325,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:15:32
474,thumb-4 finger,043.mp4,23425,23450,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:15:37
475,thumb-4 finger,043.mp4,23450,23500,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:15:38
476,thumb-4 finger,043.mp4,23525,23550,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:15:41
477,lateral tripod,043.mp4,23575,23650,Intermediate,Housekeeper 1,3.0,int-lateral,int-lateral,0:15:43
478,medium wrap,043.mp4,23650,23850,Power,Housekeeper 1,8.0,pow-prismatic,pow-cylindric,0:15:46
479,thumb-2 finger,043.mp4,24825,24850,Precision,Housekeeper 1,1.0,pre-prismatic,pre-prismatic,0:16:33
481,small diameter,043.mp4,25300,25375,Power,Housekeeper 1,3.0,pow-prismatic,pow-cylindric,0:16:52
482,lateral pinch,043.mp4,25425,25525,Intermediate,Housekeeper 1,4.0,int-lateral,int-lateral,0:16:57
483,thumb-index finger,043.mp4,25525,25550,Precision,Housekeeper 1,1.0,pre-prismatic,pre-pinch,0:17:01
484,small diameter,043.mp4,25550,25575,Power,Housekeeper 1,1.0,pow-prismatic,pow-cylindric,0:17:02
485,lateral pinch,043.mp4,25600,25625,Intermediate,Housekeeper 1,1.0,int-lateral,int-lateral,0:17:04
486,thumb-index finger,043.mp4,25775,25900,Precision,Housekeeper 1,5.0,pre-prismatic,pre-pinch,0:17:11
488,lateral pinch,043.mp4,25950,26075,Intermediate,Housekeeper 1,5.0,int-lateral,int-lateral,0:17:18
490,small diameter,043.mp4,26275,26325,Power,Housekeeper 1,2.0,pow-prismatic,pow-cylindric,0:17:31
491,thumb-2 finger,043.mp4,26375,26475,Precision,Housekeeper 1,4.0,pre-prismatic,pre-prismatic,0:17:35
492,small diameter,043.mp4,26475,26550,Power,Housekeeper 1,3.0,pow-prismatic,pow-cylindric,0:17:39
493,thumb-2 finger,043.mp4,26550,26600,Precision,Housekeeper 1,2.0,pre-prismatic,pre-prismatic,0:17:42
