ID,Subject,Grasp,ADL,Video,StartFrame,EndFrame,OppType,PIP,VirtualFingers,Thumb,Duration,depthStart,depthEnd,SequenceNum
Grasp00191,subject 1,index finger extension,cooking,subject_1_gopro_seg_3.avi,8956,9144,Palm,Power,3-5,Add,6.27,8258,8383,1
Grasp00192,subject 1,writing tripod,cooking,subject_1_gopro_seg_3.avi,9161,9332,Side,Precision,3,Abd,5.7,8400,8554,2
Grasp00193,subject 1,palmar pinch,cooking,subject_1_gopro_seg_3.avi,9412,9664,Pad,Precision,2,Abd,8.4,8623,8842,0
Grasp00194,subject 1,palmar pinch,cooking,subject_1_gopro_seg_3.avi,9688,9705,Pad,Precision,2,Abd,0.57,8867,8884,0
Grasp00195,subject 1,index finger extension,cooking,subject_1_gopro_seg_3.avi,9706,9759,Palm,Power,3-5,Add,1.77,8885,8929,1
Grasp00196,subject 1,writing tripod,cooking,subject_1_gopro_seg_3.avi,9760,10658,Side,Precision,3,Abd,29.93,8930,9707,2
Grasp00197,subject 1,palmar pinch,cooking,subject_1_gopro_seg_3.avi,10684,10744,Pad,Precision,2,Abd,2,9725,9778,0
Grasp00198,subject 1,prismatic 4 finger,cooking,subject_1_gopro_seg_3.avi,10762,10908,Pad,Precision,2-5,Abd,4.87,9796,9929,0
Grasp00199,subject 1,writing tripod,cooking,subject_1_gopro_seg_3.avi,10926,11396,Side,Precision,3,Abd,15.67,9943,10363,1
Grasp00200,subject 1,palmar pinch,cooking,subject_1_gopro_seg_3.avi,11432,11519,Pad,Precision,2,Abd,2.9,10399,10486,0
Grasp00201,subject 1,prismatic 3 finger,cooking,subject_1_gopro_seg_3.avi,11525,11750,Pad,Precision,2-4,Abd,7.5,10492,10701,0
Grasp00202,subject 1,palmar pinch,cooking,subject_1_gopro_seg_3.avi,11778,11790,Pad,Precision,2,Abd,0.4,10721,10733,0
Grasp00203,subject 1,index finger extension,cooking,subject_1_gopro_seg_3.avi,11791,11873,Palm,Power,3-5,Add,2.73,10734,10810,1
Grasp00204,subject 1,writing tripod,cooking,subject_1_gopro_seg_3.avi,11875,12049,Side,Precision,3,Abd,5.8,10812,10981,2
Grasp00205,subject 1,index finger extension,cooking,subject_1_gopro_seg_3.avi,12055,12183,Palm,Power,3-5,Add,4.27,10987,11109,3
Grasp00206,subject 1,writing tripod,cooking,subject_1_gopro_seg_3.avi,12178,12349,Side,Precision,3,Abd,5.7,11104,11271,4
Grasp00207,subject 1,tripod,cooking,subject_1_gopro_seg_3.avi,12378,12445,Pad,Precision,2-3,Abd,2.23,11296,11343,0
Grasp00208,subject 1,prismatic 3 finger,cooking,subject_1_gopro_seg_3.avi,12612,12671,Pad,Precision,2-4,Abd,1.97,11502,11552,0
Grasp00209,subject 1,prismatic 3 finger,cooking,subject_1_gopro_seg_3.avi,12690,12805,Pad,Precision,2-4,Abd,3.83,11571,11681,0
Grasp00210,subject 1,palmar pinch,cooking,subject_1_gopro_seg_3.avi,12838,12852,Pad,Precision,2,Abd,0.47,11702,11716,0
Grasp00211,subject 1,index finger extension,cooking,subject_1_gopro_seg_3.avi,12853,12919,Palm,Power,3-5,Add,2.2,11717,11761,1
Grasp00212,subject 1,writing tripod,cooking,subject_1_gopro_seg_3.avi,12925,13314,Side,Precision,3,Abd,12.97,11767,12120,2
Grasp00213,subject 1,prismatic 2 finger,cooking,subject_1_gopro_seg_3.avi,13348,13432,Pad,Precision,2-3,Abd,2.8,12147,12211,0
Grasp00214,subject 1,writing tripod,cooking,subject_1_gopro_seg_3.avi,13464,13787,Side,Precision,3,Abd,10.77,12237,12559,0
Grasp00215,subject 1,lateral tripod,cooking,subject_1_gopro_seg_3.avi,13807,14081,Side,Intermediate,3,Add,9.13,12578,12848,0
Grasp00216,subject 1,palmar pinch,cooking,subject_1_gopro_seg_3.avi,14096,14110,Pad,Precision,2,Abd,0.47,12861,12875,0
Grasp00217,subject 1,index finger extension,cooking,subject_1_gopro_seg_3.avi,14111,14258,Palm,Power,3-5,Add,4.9,12876,12985,1
Grasp00218,subject 1,writing tripod,cooking,subject_1_gopro_seg_3.avi,14258,14489,Side,Precision,3,Abd,7.7,12985,13203,2
Grasp00219,subject 1,inferior pincer,cooking,subject_1_gopro_seg_3.avi,14504,14610,Pad,Precision,2,Abd,3.53,13218,13319,0
Grasp00220,subject 1,palmar pinch,cooking,subject_1_gopro_seg_3.avi,14624,14642,Pad,Precision,2,Abd,0.6,13329,13344,0
Grasp00221,subject 1,index finger extension,cooking,subject_1_gopro_seg_3.avi,14643,14770,Palm,Power,3-5,Add,4.23,13345,13437,1
Grasp00222,subject 1,writing tripod,cooking,subject_1_gopro_seg_3.avi,14771,14913,Side,Precision,3,Abd,4.73,13438,13554,2
Grasp00223,subject 1,tripod,cooking,subject_1_gopro_seg_3.avi,14932,15150,Pad,Precision,2-3,Abd,7.27,13571,13736,0
Grasp00224,subject 1,lateral tripod,cooking,subject_1_gopro_seg_3.avi,15547,15884,Side,Intermediate,3,Add,11.23,14132,14467,0
Grasp00225,subject 1,palmar pinch,cooking,subject_1_gopro_seg_3.avi,16174,16201,Pad,Precision,2,Abd,0.9,14736,14763,0
Grasp00226,subject 1,index finger extension,cooking,subject_1_gopro_seg_3.avi,16202,16444,Palm,Power,3-5,Add,8.07,14764,14985,1
Grasp00227,subject 1,writing tripod,cooking,subject_1_gopro_seg_3.avi,16445,16472,Side,Precision,3,Abd,0.9,14986,15004,2
Grasp00228,subject 1,prismatic 2 finger,cooking,subject_1_gopro_seg_3.avi,16501,16698,Pad,Precision,2-3,Abd,6.57,15030,15208,0
Grasp00229,subject 1,writing tripod,cooking,subject_1_gopro_seg_3.avi,16713,16986,Side,Precision,3,Abd,9.1,15214,15451,0
Grasp00230,subject 1,palmar pinch,cooking,subject_1_gopro_seg_3.avi,17003,17118,Pad,Precision,2,Abd,3.83,15464,15579,0
Grasp00231,subject 1,prismatic 2 finger,cooking,subject_1_gopro_seg_3.avi,17195,17461,Pad,Precision,2-3,Abd,8.87,15652,15904,0
Grasp00232,subject 1,lateral tripod,cooking,subject_1_gopro_seg_3.avi,17500,18088,Side,Intermediate,3,Add,19.6,15940,16443,0
Grasp00233,subject 1,prismatic 2 finger,cooking,subject_1_gopro_seg_3.avi,18098,18182,Pad,Precision,2-3,Abd,2.8,16453,16522,0
Grasp00234,subject 1,palmar pinch,cooking,subject_1_gopro_seg_3.avi,18200,18224,Pad,Precision,2,Abd,0.8,16536,16552,0
Grasp00235,subject 1,writing tripod,cooking,subject_1_gopro_seg_3.avi,18237,18588,Side,Precision,3,Abd,11.7,16561,16893,1
Grasp00236,subject 1,tripod,cooking,subject_1_gopro_seg_3.avi,18598,18824,Pad,Precision,2-3,Abd,7.53,16903,17077,0
Grasp00237,subject 1,tripod,cooking,subject_1_gopro_seg_3.avi,18884,19376,Pad,Precision,2-3,Abd,16.4,17137,17564,0
Grasp00238,subject 1,tripod,cooking,subject_1_gopro_seg_3.avi,19431,19699,Pad,Precision,2-3,Abd,8.93,17619,17769,0
Grasp00239,subject 1,lateral tripod,cooking,subject_1_gopro_seg_4.avi,62,289,Side,Intermediate,3,Add,7.57,62,289,0
Grasp00240,subject 1,prismatic 4 finger,cooking,subject_1_gopro_seg_4.avi,307,320,Pad,Precision,2-5,Abd,0.43,307,320,0
Grasp00241,subject 1,adducted thumb,cooking,subject_1_gopro_seg_4.avi,321,423,Palm,Power,2-5,Add,3.4,321,416,1
Grasp00242,subject 1,prismatic 4 finger,cooking,subject_1_gopro_seg_4.avi,435,536,Pad,Precision,2-5,Abd,3.37,428,529,0
Grasp00243,subject 1,prismatic 2 finger,cooking,subject_1_gopro_seg_4.avi,535,891,Pad,Precision,2-3,Abd,11.87,528,878,0
Grasp00244,subject 1,lateral tripod,cooking,subject_1_gopro_seg_4.avi,930,1528,Side,Intermediate,3,Add,19.93,917,1511,0
Grasp00245,subject 1,inferior pincer,cooking,subject_1_gopro_seg_4.avi,1568,1628,Pad,Precision,2,Abd,2,1534,1594,0
Grasp00246,subject 1,inferior pincer,cooking,subject_1_gopro_seg_4.avi,1639,1785,Pad,Precision,2,Abd,4.87,1601,1732,0
Grasp00247,subject 1,lateral tripod,cooking,subject_1_gopro_seg_4.avi,1808,3112,Side,Intermediate,3,Add,43.47,1755,2989,0
Grasp00248,subject 1,prismatic 2 finger,cooking,subject_1_gopro_seg_4.avi,3170,3195,Pad,Precision,2-3,Abd,0.83,3047,3069,0
Grasp00249,subject 1,tripod,cooking,subject_1_gopro_seg_4.avi,3215,3258,Pad,Precision,2-3,Abd,1.43,3081,3123,0
Grasp00250,subject 1,lateral,cooking,subject_1_gopro_seg_4.avi,3273,3552,Side,Intermediate,2-5,Add,9.3,3136,3413,0
Grasp00251,subject 1,medium wrap,cooking,subject_1_gopro_seg_4.avi,3734,3944,Palm,Power,2-5,Abd,7,3593,3799,0
Grasp00252,subject 1,lateral,cooking,subject_1_gopro_seg_4.avi,3963,4004,Side,Intermediate,2-5,Add,1.37,3814,3856,0
Grasp00253,subject 1,prismatic 3 finger,cooking,subject_1_gopro_seg_4.avi,4018,4067,Pad,Precision,2-4,Abd,1.63,3870,3919,0
Grasp00254,subject 1,push,cooking,subject_1_gopro_seg_4.avi,4078,4090,NoGrip,NoGrip,NoGrip,NoGrip,0.4,3930,3942,0
Grasp00255,subject 1,precision sphere,cooking,subject_1_gopro_seg_4.avi,4385,4439,Pad,Precision,2-5,Abd,1.8,4231,4282,0
Grasp00256,subject 1,palmar pinch,cooking,subject_1_gopro_seg_4.avi,4556,4612,Pad,Precision,2,Abd,1.87,4399,4455,0
Grasp00257,subject 1,prismatic 4 finger,cooking,subject_1_gopro_seg_4.avi,4627,4667,Pad,Precision,2-5,Abd,1.33,4469,4509,0
Grasp00258,subject 1,power sphere,cooking,subject_1_gopro_seg_4.avi,4668,4806,Palm,Power,2-5,Abd,4.6,4510,4640,1
Grasp00259,subject 1,large diameter,cooking,subject_1_gopro_seg_4.avi,4835,4980,Palm,Power,2-5,Abd,4.83,4664,4797,0
Grasp00260,subject 1,power sphere,cooking,subject_1_gopro_seg_4.avi,4991,5137,Palm,Power,2-5,Abd,4.87,4808,4947,0
Grasp00261,subject 1,lateral,cooking,subject_1_gopro_seg_4.avi,5138,5202,Side,Intermediate,2-5,Add,2.13,4948,5012,1
Grasp00262,subject 1,power sphere,cooking,subject_1_gopro_seg_4.avi,5203,5215,Palm,Power,2-5,Abd,0.4,5013,5025,0
Grasp00263,subject 1,palmar pinch,cooking,subject_1_gopro_seg_4.avi,5218,5294,Pad,Precision,2,Abd,2.53,5028,5101,1
Grasp00264,subject 1,sphere 3 finger,cooking,subject_1_gopro_seg_4.avi,5296,5432,Pad,Power,2-3,Abd,4.53,5103,5227,2
Grasp00265,subject 1,lateral,cooking,subject_1_gopro_seg_4.avi,5434,5599,Side,Intermediate,2-5,Add,5.5,5229,5369,3
Grasp00266,subject 1,precision sphere,cooking,subject_1_gopro_seg_4.avi,5605,5642,Pad,Precision,2-5,Abd,1.23,5375,5404,4
Grasp00267,subject 1,palmar pinch,cooking,subject_1_gopro_seg_4.avi,5911,5940,Pad,Precision,2,Abd,0.97,5660,5689,5
Grasp00268,subject 1,lateral tripod,cooking,subject_1_gopro_seg_4.avi,5953,6000,Side,Intermediate,3,Add,1.57,5694,5738,6
Grasp00269,subject 1,lateral,cooking,subject_1_gopro_seg_4.avi,6142,6211,Side,Intermediate,2-5,Add,2.3,5860,5929,7
Grasp00270,subject 1,precision sphere,cooking,subject_1_gopro_seg_4.avi,6211,6472,Pad,Precision,2-5,Abd,8.7,5929,6176,8
Grasp00271,subject 1,extension type,cooking,subject_1_gopro_seg_4.avi,6483,6541,Pad,Power,2-4,Abd,1.93,6189,6242,9
Grasp00272,subject 1,prismatic 4 finger,cooking,subject_1_gopro_seg_4.avi,6644,7331,Pad,Precision,2-5,Abd,22.9,6336,7007,0
Grasp00273,subject 1,lateral,cooking,subject_1_gopro_seg_4.avi,7349,7376,Side,Intermediate,2-5,Add,0.9,7022,7049,0
Grasp00274,subject 1,writing tripod,cooking,subject_1_gopro_seg_4.avi,7395,7958,Side,Precision,3,Abd,18.77,7068,7575,0
Grasp00275,subject 1,push,cooking,subject_1_gopro_seg_4.avi,7968,7978,NoGrip,NoGrip,NoGrip,NoGrip,0.33,7585,7595,0
Grasp00276,subject 1,precision sphere,cooking,subject_1_gopro_seg_4.avi,8006,8524,Pad,Precision,2-5,Abd,17.27,7623,8098,0
Grasp00277,subject 1,lateral,cooking,subject_1_gopro_seg_4.avi,8532,8557,Side,Intermediate,2-5,Add,0.83,8106,8132,0
Grasp00278,subject 1,lateral,cooking,subject_1_gopro_seg_4.avi,8725,8766,Side,Intermediate,2-5,Add,1.37,8296,8337,0
Grasp00279,subject 1,adducted thumb,cooking,subject_1_gopro_seg_4.avi,8762,8910,Palm,Power,2-5,Add,4.93,8333,8465,1
Grasp00280,subject 1,push,cooking,subject_1_gopro_seg_4.avi,9078,9089,NoGrip,NoGrip,NoGrip,NoGrip,0.37,8630,8641,0
Grasp00281,subject 1,lateral,cooking,subject_1_gopro_seg_4.avi,9259,9281,Side,Intermediate,2-5,Add,0.73,8808,8831,0
Grasp00282,subject 1,precision sphere,cooking,subject_1_gopro_seg_4.avi,9300,9388,Pad,Precision,2-5,Abd,2.93,8850,8935,0
Grasp00283,subject 1,precision sphere,cooking,subject_1_gopro_seg_4.avi,9544,9609,Pad,Precision,2-5,Abd,2.17,9080,9136,0
Grasp00284,subject 1,lateral,cooking,subject_1_gopro_seg_4.avi,9634,9652,Side,Intermediate,2-5,Add,0.6,9161,9180,0
Grasp00285,subject 1,precision sphere,cooking,subject_1_gopro_seg_4.avi,9668,9824,Pad,Precision,2-5,Abd,5.2,9196,9352,0
Grasp00286,subject 1,stick,cooking,subject_1_gopro_seg_4.avi,9825,9889,Side,Intermediate,2,Add,2.13,9353,9417,0
Grasp00287,subject 1,prismatic 4 finger,cooking,subject_1_gopro_seg_4.avi,9914,9955,Pad,Precision,2-5,Abd,1.37,9438,9479,0
Grasp00288,subject 1,parallel extension,cooking,subject_1_gopro_seg_4.avi,9963,10036,Pad,Precision,2-5,Abd,2.43,9487,9547,0
Grasp00289,subject 1,parallel extension,cooking,subject_1_gopro_seg_4.avi,10058,10115,Pad,Precision,2-5,Abd,1.9,9564,9621,0
Grasp00290,subject 1,push,cooking,subject_1_gopro_seg_4.avi,10164,10174,NoGrip,NoGrip,NoGrip,NoGrip,0.33,9670,9680,0
Grasp00291,subject 1,prismatic 4 finger,cooking,subject_1_gopro_seg_4.avi,10223,10566,Pad,Precision,2-5,Abd,11.43,9728,10063,0
Grasp00292,subject 1,power sphere,cooking,subject_1_gopro_seg_4.avi,10587,10655,Palm,Power,2-5,Abd,2.27,10084,10145,0
Grasp00293,subject 1,prismatic 4 finger,cooking,subject_1_gopro_seg_4.avi,10693,10753,Pad,Precision,2-5,Abd,2,10184,10244,0
Grasp00294,subject 1,lateral,cooking,subject_1_gopro_seg_4.avi,10790,10834,Side,Intermediate,2-5,Add,1.47,10281,10325,0
Grasp00295,subject 1,prismatic 2 finger,laundry,subject_1_gopro_seg_5.avi,72,116,Pad,Precision,2-3,Abd,1.47,72,116,0
Grasp00296,subject 1,tripod,laundry,subject_1_gopro_seg_5.avi,122,241,Pad,Precision,2-3,Abd,3.97,122,241,0
Grasp00297,subject 1,stick,laundry,subject_1_gopro_seg_5.avi,286,375,Side,Intermediate,2,Add,2.97,286,375,0
Grasp00298,subject 1,prismatic 2 finger,laundry,subject_1_gopro_seg_5.avi,390,459,Pad,Precision,2-3,Abd,2.3,390,459,1
Grasp00299,subject 1,ventral,laundry,subject_1_gopro_seg_5.avi,462,507,Side,Intermediate,2,Add,1.5,462,507,2
Grasp00300,subject 1,stick,laundry,subject_1_gopro_seg_5.avi,515,556,Side,Intermediate,2,Add,1.37,515,556,0
Grasp00301,subject 1,palmar pinch,laundry,subject_1_gopro_seg_5.avi,572,720,Pad,Precision,2,Abd,4.93,572,720,0
Grasp00302,subject 1,extension type,laundry,subject_1_gopro_seg_5.avi,767,855,Pad,Power,2-4,Abd,2.93,767,854,0
Grasp00303,subject 1,parallel extension,laundry,subject_1_gopro_seg_5.avi,1009,1041,Pad,Precision,2-5,Abd,1.07,1008,1041,0
Grasp00304,subject 1,parallel extension,laundry,subject_1_gopro_seg_5.avi,1176,1314,Pad,Precision,2-5,Abd,4.6,1175,1313,0
Grasp00305,subject 1,parallel extension,laundry,subject_1_gopro_seg_5.avi,1494,1545,Pad,Precision,2-5,Abd,1.7,1493,1544,0
Grasp00306,subject 1,extension type,laundry,subject_1_gopro_seg_5.avi,1591,1716,Pad,Power,2-4,Abd,4.17,1590,1715,0
Grasp00307,subject 1,extension type,laundry,subject_1_gopro_seg_5.avi,1727,1778,Pad,Power,2-4,Abd,1.7,1726,1777,0
Grasp00308,subject 1,prismatic 4 finger,laundry,subject_1_gopro_seg_5.avi,1815,1856,Pad,Precision,2-5,Abd,1.37,1814,1855,0
Grasp00309,subject 1,prismatic 2 finger,laundry,subject_1_gopro_seg_5.avi,1905,1942,Pad,Precision,2-3,Abd,1.23,1904,1941,0
Grasp00310,subject 1,prismatic 4 finger,laundry,subject_1_gopro_seg_5.avi,1953,1971,Pad,Precision,2-5,Abd,0.6,1952,1970,0
Grasp00311,subject 1,prismatic 3 finger,laundry,subject_1_gopro_seg_5.avi,2031,2075,Pad,Precision,2-4,Abd,1.47,2030,2074,0
Grasp00312,subject 1,prismatic 4 finger,laundry,subject_1_gopro_seg_5.avi,2164,2188,Pad,Precision,2-5,Abd,0.8,2163,2188,0
Grasp00313,subject 1,medium wrap,laundry,subject_1_gopro_seg_5.avi,2505,3144,Palm,Power,2-5,Abd,21.3,2495,3130,0
Grasp00314,subject 1,prismatic 2 finger,laundry,subject_1_gopro_seg_5.avi,3150,3176,Pad,Precision,2-3,Abd,0.87,3136,3162,0
Grasp00315,subject 1,medium wrap,laundry,subject_1_gopro_seg_5.avi,3265,3679,Palm,Power,2-5,Abd,13.8,3252,3666,0
Grasp00316,subject 1,prismatic 4 finger,laundry,subject_1_gopro_seg_5.avi,3691,3727,Pad,Precision,2-5,Abd,1.2,3675,3713,0
Grasp00317,subject 1,parallel extension,laundry,subject_1_gopro_seg_5.avi,3732,3885,Pad,Precision,2-5,Abd,5.1,3718,3871,0
Grasp00318,subject 1,prismatic 2 finger,laundry,subject_1_gopro_seg_5.avi,4008,4028,Pad,Precision,2-3,Abd,0.67,3994,4014,0
Grasp00319,subject 1,prismatic 3 finger,laundry,subject_1_gopro_seg_5.avi,4014,4059,Pad,Precision,2-4,Abd,1.5,4000,4045,0
Grasp00320,subject 1,medium wrap,laundry,subject_1_gopro_seg_5.avi,4289,4954,Palm,Power,2-5,Abd,22.17,4275,4940,0
Grasp00321,subject 1,prismatic 4 finger,laundry,subject_1_gopro_seg_5.avi,4961,5037,Pad,Precision,2-5,Abd,2.53,4947,5023,0
Grasp00322,subject 1,small diameter,laundry,subject_1_gopro_seg_5.avi,5097,5444,Palm,Power,2-5,Abd,11.57,5083,5430,0
Grasp00323,subject 1,palmar pinch,laundry,subject_1_gopro_seg_5.avi,5454,5482,Pad,Precision,2,Abd,0.93,5440,5468,0
Grasp00324,subject 1,prismatic 4 finger,laundry,subject_1_gopro_seg_5.avi,5645,5660,Pad,Precision,2-5,Abd,0.5,5631,5647,0
Grasp00325,subject 1,palmar pinch,laundry,subject_1_gopro_seg_5.avi,5686,5701,Pad,Precision,2,Abd,0.5,5673,5688,0
Grasp00326,subject 1,medium wrap,laundry,subject_1_gopro_seg_5.avi,5713,6192,Palm,Power,2-5,Abd,15.97,5700,6179,0
Grasp00327,subject 1,medium wrap,laundry,subject_1_gopro_seg_5.avi,6295,6535,Palm,Power,2-5,Abd,8,6282,6522,0
Grasp00328,subject 1,lateral,laundry,subject_1_gopro_seg_5.avi,6871,6921,Side,Intermediate,2-5,Add,1.67,6858,6908,0
Grasp00329,subject 1,adducted thumb,laundry,subject_1_gopro_seg_5.avi,6928,6963,Palm,Power,2-5,Add,1.17,6916,6951,0
Grasp00330,subject 1,prismatic 3 finger,laundry,subject_1_gopro_seg_5.avi,6987,7037,Pad,Precision,2-4,Abd,1.67,6975,7025,0
Grasp00331,subject 1,extension type,laundry,subject_1_gopro_seg_5.avi,7052,7096,Pad,Power,2-4,Abd,1.47,7040,7084,0
Grasp00332,subject 1,parallel extension,laundry,subject_1_gopro_seg_5.avi,7120,7214,Pad,Precision,2-5,Abd,3.13,7108,7202,0
Grasp00333,subject 1,adducted thumb,laundry,subject_1_gopro_seg_5.avi,7476,8112,Palm,Power,2-5,Add,21.2,7464,8100,0
Grasp00334,subject 1,prismatic 2 finger,laundry,subject_1_gopro_seg_5.avi,8192,8231,Pad,Precision,2-3,Abd,1.3,8180,8219,0
Grasp00335,subject 1,adducted thumb,laundry,subject_1_gopro_seg_5.avi,8238,8730,Palm,Power,2-5,Add,16.4,8226,8718,0
Grasp00336,subject 1,medium wrap,laundry,subject_1_gopro_seg_5.avi,9059,9215,Palm,Power,2-5,Abd,5.2,9047,9203,0
Grasp00337,subject 1,prismatic 2 finger,laundry,subject_1_gopro_seg_5.avi,9373,9396,Pad,Precision,2-3,Abd,0.77,9361,9384,0
Grasp00338,subject 1,extension type,laundry,subject_1_gopro_seg_5.avi,9424,9452,Pad,Power,2-4,Abd,0.93,9412,9440,0
Grasp00339,subject 1,prismatic 4 finger,laundry,subject_1_gopro_seg_5.avi,9461,9480,Pad,Precision,2-5,Abd,0.63,9449,9470,0
Grasp00340,subject 1,adducted thumb,laundry,subject_1_gopro_seg_5.avi,9657,10362,Palm,Power,2-5,Add,23.5,9647,10353,0
Grasp00341,subject 1,prismatic 3 finger,laundry,subject_1_gopro_seg_5.avi,10372,10477,Pad,Precision,2-4,Abd,3.5,10363,10468,0
Grasp00342,subject 1,medium wrap,laundry,subject_1_gopro_seg_5.avi,10594,10906,Palm,Power,2-5,Abd,10.4,10586,10898,0
Grasp00343,subject 1,medium wrap,laundry,subject_1_gopro_seg_5.avi,11017,11212,Palm,Power,2-5,Abd,6.5,11009,11204,0
Grasp00344,subject 1,medium wrap,laundry,subject_1_gopro_seg_5.avi,11383,11501,Palm,Power,2-5,Abd,3.93,11376,11494,0
Grasp00345,subject 1,prismatic 3 finger,laundry,subject_1_gopro_seg_5.avi,11986,12046,Pad,Precision,2-4,Abd,2,11979,12039,0
Grasp00346,subject 1,extension type,laundry,subject_1_gopro_seg_5.avi,12437,12550,Pad,Power,2-4,Abd,3.77,12430,12543,0
Grasp00347,subject 1,prismatic 4 finger,laundry,subject_1_gopro_seg_5.avi,12591,12606,Pad,Precision,2-5,Abd,0.5,12584,12599,0
Grasp00348,subject 1,prismatic 4 finger,laundry,subject_1_gopro_seg_5.avi,12619,12644,Pad,Precision,2-5,Abd,0.83,12612,12637,0
Grasp00349,subject 1,lateral,laundry,subject_1_gopro_seg_5.avi,12833,12895,Side,Intermediate,2-5,Add,2.07,12826,12888,0
Grasp00350,subject 1,lateral tripod,laundry,subject_1_gopro_seg_5.avi,12916,13011,Side,Intermediate,3,Add,3.17,12909,13004,0
Grasp00351,subject 1,ventral,laundry,subject_1_gopro_seg_5.avi,13018,13099,Side,Intermediate,2,Add,2.7,13011,13092,0
Grasp00352,subject 1,prismatic 2 finger,laundry,subject_1_gopro_seg_5.avi,13107,13151,Pad,Precision,2-3,Abd,1.47,13100,13144,0
Grasp00353,subject 1,palmar pinch,laundry,subject_1_gopro_seg_5.avi,13390,13414,Pad,Precision,2,Abd,0.8,13383,13407,0
Grasp00354,subject 1,lateral,laundry,subject_1_gopro_seg_5.avi,13572,13636,Side,Intermediate,2-5,Add,2.13,13565,13629,0
Grasp00355,subject 1,adduction grip,housekeeping,subject_1_gopro_seg_5.avi,13897,14072,Side,Intermediate,3,Abd,5.83,13890,14065,0
Grasp00356,subject 1,prismatic 3 finger,housekeeping,subject_1_gopro_seg_6.avi,95,127,Pad,Precision,2-4,Abd,1.07,95,127,0
Grasp00357,subject 1,lateral,housekeeping,subject_1_gopro_seg_6.avi,1270,1360,Side,Intermediate,2-5,Add,3,1270,1360,0
Grasp00358,subject 1,parallel extension,housekeeping,subject_1_gopro_seg_6.avi,1454,1517,Pad,Precision,2-5,Abd,2.1,1454,1517,0
Grasp00359,subject 1,medium wrap,housekeeping,subject_1_gopro_seg_6.avi,1554,1584,Palm,Power,2-5,Abd,1,1554,1584,0
Grasp00360,subject 1,extension type,housekeeping,subject_1_gopro_seg_6.avi,1762,1847,Pad,Power,2-4,Abd,2.83,1762,1847,0
Grasp00361,subject 1,parallel extension,housekeeping,subject_1_gopro_seg_6.avi,1852,2079,Pad,Precision,2-5,Abd,7.57,1852,2079,0
Grasp00362,subject 1,precision disk,housekeeping,subject_1_gopro_seg_6.avi,2162,2359,Pad,Precision,2-5,Abd,6.57,2162,2359,0
Grasp00363,subject 1,extension type,housekeeping,subject_1_gopro_seg_6.avi,2364,2432,Pad,Power,2-4,Abd,2.27,2364,2432,0
Grasp00364,subject 1,parallel extension,housekeeping,subject_1_gopro_seg_6.avi,2546,2735,Pad,Precision,2-5,Abd,6.3,2546,2735,0
Grasp00365,subject 1,prismatic 4 finger,housekeeping,subject_1_gopro_seg_6.avi,2832,2856,Pad,Precision,2-5,Abd,0.8,2832,2856,1
Grasp00366,subject 1,parallel extension,housekeeping,subject_1_gopro_seg_6.avi,2861,3063,Pad,Precision,2-5,Abd,6.73,2861,3063,0
Grasp00367,subject 1,extension type,housekeeping,subject_1_gopro_seg_6.avi,3065,3493,Pad,Power,2-4,Abd,14.27,3065,3493,1
Grasp00368,subject 1,parallel extension,housekeeping,subject_1_gopro_seg_6.avi,3716,3816,Pad,Precision,2-5,Abd,3.33,3710,3812,0
Grasp00369,subject 1,ventral,housekeeping,subject_1_gopro_seg_6.avi,5107,5132,Side,Intermediate,2,Add,0.83,5103,5128,0
Grasp00370,subject 1,prismatic 4 finger,housekeeping,subject_1_gopro_seg_6.avi,5332,5379,Pad,Precision,2-5,Abd,1.57,5328,5375,0
Grasp00371,subject 1,adducted thumb,housekeeping,subject_1_gopro_seg_6.avi,5386,5453,Palm,Power,2-5,Add,2.23,5382,5449,0
Grasp00372,subject 1,small diameter,housekeeping,subject_1_gopro_seg_6.avi,5479,5550,Palm,Power,2-5,Abd,2.37,5475,5546,0
Grasp00373,subject 1,prismatic 3 finger,housekeeping,subject_1_gopro_seg_6.avi,5565,5643,Pad,Precision,2-4,Abd,2.6,5561,5639,0
Grasp00374,subject 1,index finger extension,housekeeping,subject_1_gopro_seg_6.avi,5661,5702,Palm,Power,3-5,Add,1.37,5657,5698,0
Grasp00375,subject 1,medium wrap,housekeeping,subject_1_gopro_seg_6.avi,5708,5744,Palm,Power,2-5,Abd,1.2,5704,5740,0
